id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_left,att_goal_high_right,att_ibox_blocked,att_lf_total,att_miss_high,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_one_on_one,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_tackle,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_throws,assist_own_goal,att_bx_centre,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_miss_high_left,att_miss_high_right,att_miss_left,att_obox_post,att_obp_goal,att_obx_right,att_post_right,att_setpiece,att_sv_high_left,att_sv_low_centre,big_chance_created,big_chance_scored,blocked_cross,clearance_off_line,dangerous_play,effective_blocked_cross,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,pen_goals_conceded,post_scoring_att,shield_ball_oop,shot_fastbreak,total_fastbreak,total_flick_on,total_offside,total_throws,won_corners,yellow_card,att_cmiss_high,att_goal_high_centre,att_goal_high_left,att_hd_goal,att_sv_low_left,error_lead_to_shot,fouled_final_third,goal_assist_setplay,own_goals,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_assist_setplay,att_cmiss_high_right,att_lg_centre,att_sv_high_centre,att_sv_high_right,foul_throw_in,att_freekick_miss,att_freekick_total,att_ibox_post,error_lead_to_goal,last_man_tackle,freekick_cross,assist_attempt_saved,assist_free_kick_won,accurate_pull_back,corner_taken,times_tackled,winning_goal,accurate_corners_intobox,accurate_freekick_cross,goal_assist_deadball,second_goal_assist,total_corners_intobox,att_hd_post,red_card,second_yellow,att_post_high,assist_penalty_won,att_cmiss_high_left,penalty_won,att_freekick_goal,att_freekick_target,att_obxd_left,att_obx_left,goal_fastbreak,att_post_left,att_pen_goal,att_freekick_post,assist_blocked_shot,assist_handball_won,assist_pass_lost,assist_post,att_pen_post,att_pen_target,att_obxd_right,att_corner,rescinded_red_card,att_pen_miss,att_lg_right,att_lg_left
9576,41062.0,Dominic Calvert-Lewin,Dominic,Calvert-Lewin,1997-03-16,England,England,9.0,F,Centre Striker,79,75.0,4.0,233.0,,34.0,3.0,300.0,,170.0,135.0,32.0,18.0,168.0,130.0,34.0,9.0,14.0,3.0,,8.0,9.0,3.0,7.0,2.0,,3.0,4.0,8.0,1.0,36.0,1.0,8.0,18.0,3.0,123.0,65.0,5.0,31.0,10.0,13.0,4.0,17.0,2.0,40.0,7.0,286.0,196.0,22.0,13.0,50.0,43.0,149.0,18.0,4.0,28.0,25.0,2.0,13.0,191.0,10.0,10.0,128.0,17.0,8.0,14.0,2.0,1875.0,6.0,14.0,17.0,486.0,1.0,101.0,89.0,39.0,347.0,347.0,16.0,11.0,38.0,31.0,93.0,16.0,1.0,140.0,293.0,12.0,20.0,105.0,9.0,22.0,43.0,19.0,19.0,218958.7618408203,267.0,407.0,3.0,45.0,12.0,493.0,1.0,43.0,5.0,14.0,15.0,1.0,845.0,86.0,70.0,70.0,27.0,11.0,21.0,8.0,8.0,8.0,30.0,3.0,,26.0,1.0,2.0,1.0,2.0,3.0,,,9.0,2.0,13.0,4.0,13.0,9.0,1.0,3.0,,1.0,5.0,,,,,4.0,,6.0,6.0,2.0,1.0,,,1.0,3.0,6.0,3.0,6.0,,,0.0,,7.0,,1.0,,,2.0,2.0,116.0,15.0,4.0,9.0,4.0,1.0,,1.0,2.0,3.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,2.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,
4636,160692.0,Geoff Cameron,Geoff,Cameron,1985-07-11,United States,United States,20.0,M,Centre Central Midfielder,79,197.0,20.0,169.0,10.0,2.0,28.0,366.0,,32.0,39.0,20.0,11.0,164.0,105.0,5.0,,6.0,,,1.0,,,3.0,,,,,,,2.0,,,3.0,,55.0,89.0,,30.0,1.0,16.0,2.0,2.0,7.0,11.0,6.0,82.0,94.0,61.0,23.0,111.0,16.0,224.0,17.0,,31.0,26.0,,23.0,76.0,36.0,36.0,124.0,155.0,76.0,10.0,13.0,1524.0,3.0,3.0,,499.0,8.0,45.0,82.0,32.0,215.0,215.0,,45.0,44.0,30.0,103.0,4.0,1.0,63.0,362.0,20.0,6.0,231.0,64.0,61.0,22.0,9.0,9.0,171692.3603515625,129.0,284.0,38.0,2.0,92.0,506.0,,5.0,3.0,3.0,34.0,,833.0,9.0,18.0,18.0,7.0,4.0,14.0,21.0,,,3.0,38.0,,2.0,3.0,,1.0,,,,,1.0,,1.0,,4.0,,,,,,1.0,,,,,,,,,,7.0,,,7.0,5.0,,,,,,10.0,7.0,1.0,1.0,3.0,,0.0,,,6.0,,61.0,1.0,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,298499.0,Joel Campbell,Joel,Campbell,1992-06-26,Costa Rica,Costa Rica,8.0,F,Forward,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,187029.0,Emre Can,Emre,Can,1994-01-12,Germany,Germany,23.0,M,Centre Central Midfielder,79,635.0,50.0,690.0,6.0,29.0,76.0,1320.0,6.0,49.0,46.0,26.0,17.0,124.0,60.0,9.0,18.0,21.0,1.0,,,5.0,4.0,5.0,5.0,1.0,7.0,4.0,18.0,,21.0,1.0,3.0,15.0,1.0,242.0,196.0,1.0,47.0,5.0,25.0,7.0,7.0,4.0,15.0,6.0,123.0,163.0,32.0,20.0,200.0,27.0,416.0,24.0,3.0,29.0,26.0,1.0,20.0,119.0,28.0,28.0,482.0,156.0,94.0,4.0,7.0,2094.0,4.0,21.0,8.0,1531.0,4.0,158.0,166.0,49.0,291.0,291.0,7.0,67.0,122.0,47.0,403.0,14.0,,291.0,1308.0,28.0,25.0,703.0,94.0,32.0,32.0,11.0,11.0,239336.95727539065,397.0,851.0,37.0,30.0,139.0,1543.0,,27.0,5.0,2.0,67.0,11.0,1909.0,35.0,30.0,30.0,27.0,16.0,24.0,54.0,5.0,5.0,4.0,13.0,,6.0,,1.0,3.0,,,1.0,1.0,4.0,1.0,7.0,2.0,6.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,2.0,5.0,,5.0,,,5.0,3.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,5.0,,2.0,1.0,,,,9.0,,14.0,7.0,8.0,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,
4843,266708.0,Etienne Capoue,Etienne,Capoue,1988-07-11,France,France,6.0,M,Midfielder,79,364.0,66.0,358.0,3.0,28.0,62.0,721.0,4.0,23.0,42.0,23.0,13.0,127.0,47.0,2.0,21.0,8.0,,,1.0,5.0,0.0,3.0,11.0,1.0,7.0,2.0,20.0,,20.0,1.0,1.0,17.0,,170.0,119.0,1.0,31.0,12.0,28.0,4.0,1.0,3.0,18.0,5.0,99.0,114.0,35.0,22.0,125.0,21.0,264.0,18.0,1.0,29.0,27.0,1.0,22.0,111.0,43.0,43.0,204.0,130.0,79.0,11.0,4.0,1541.0,3.0,5.0,3.0,845.0,1.0,115.0,105.0,29.0,198.0,198.0,5.0,37.0,77.0,31.0,237.0,8.0,0.0,143.0,696.0,20.0,8.0,407.0,109.0,35.0,23.0,4.0,4.0,184060.6153564453,206.0,472.0,18.0,29.0,110.0,875.0,,23.0,5.0,5.0,43.0,5.0,1141.0,6.0,8.0,8.0,16.0,7.0,13.0,26.0,1.0,1.0,7.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,2.0,,,,,,,2.0,0.0,,3.0,,1.0,3.0,2.0,,,,1.0,1.0,6.0,0.0,2.0,,2.0,,,,,11.0,1.0,1.0,8.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
9869,266975.0,Baily Cargill,Baily,Cargill,1995-07-05,England,England,6.0,D,Centre Central Defender,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,4242.0,Michael Carrick,Michael,Carrick,1981-07-28,England,England,16.0,M,Centre Central Midfielder,79,37.0,12.0,47.0,,,12.0,84.0,1.0,2.0,,2.0,1.0,6.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,2.0,,1.0,2.0,,7.0,17.0,1.0,4.0,1.0,1.0,,,,2.0,,6.0,4.0,3.0,,23.0,1.0,45.0,1.0,,,,,,1.0,1.0,1.0,35.0,26.0,18.0,1.0,,109.0,,1.0,1.0,98.0,,14.0,8.0,2.0,17.0,17.0,,10.0,7.0,4.0,12.0,,,22.0,83.0,2.0,1.0,42.0,20.0,3.0,2.0,,,13189.65502929687,30.0,57.0,2.0,,23.0,99.0,,2.0,1.0,1.0,1.0,1.0,113.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15989,258829.0,Guido Carrillo,Guido,Carrillo,1991-05-25,Argentina,Argentina,7.0,F,Centre Striker,79,20.0,2.0,61.0,,10.0,1.0,81.0,1.0,60.0,32.0,7.0,5.0,32.0,22.0,10.0,1.0,3.0,,,4.0,,,1.0,,,1.0,,1.0,,8.0,,2.0,4.0,,32.0,17.0,,10.0,4.0,1.0,,,,2.0,3.0,71.0,42.0,5.0,5.0,12.0,7.0,35.0,5.0,,8.0,7.0,,5.0,47.0,,,22.0,4.0,1.0,3.0,,452.0,1.0,3.0,4.0,119.0,,24.0,25.0,5.0,58.0,58.0,2.0,3.0,12.0,10.0,34.0,3.0,,30.0,77.0,4.0,4.0,25.0,2.0,5.0,4.0,,,54021.46044921875,49.0,98.0,1.0,11.0,3.0,123.0,0.0,11.0,3.0,2.0,5.0,1.0,176.0,25.0,12.0,12.0,2.0,1.0,3.0,1.0,,,5.0,,,10.0,,,1.0,,,,,1.0,2.0,3.0,,2.0,4.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,26.0,1.0,,3.0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430,287701.0,Tom Carroll,Tom,Carroll,1992-05-28,England,England,25.0,M,Centre Central Midfielder,79,464.0,99.0,770.0,3.0,32.0,80.0,1193.0,2.0,21.0,11.0,37.0,12.0,244.0,170.0,4.0,16.0,24.0,,,,18.0,4.0,2.0,9.0,,6.0,1.0,16.0,,14.0,,,1.0,1.0,229.0,139.0,,61.0,9.0,39.0,6.0,22.0,18.0,21.0,9.0,108.0,94.0,15.0,5.0,262.0,23.0,499.0,28.0,,39.0,33.0,,5.0,32.0,29.0,29.0,360.0,177.0,119.0,20.0,7.0,2569.0,22.0,24.0,3.0,1389.0,8.0,385.0,116.0,186.0,407.0,407.0,13.0,48.0,78.0,61.0,356.0,8.0,,378.0,1156.0,29.0,46.0,516.0,187.0,15.0,19.0,129.0,66.0,337166.9732666016,524.0,1057.0,12.0,33.0,146.0,1444.0,,20.0,8.0,9.0,53.0,3.0,1864.0,20.0,37.0,37.0,17.0,8.0,14.0,33.0,41.0,15.0,4.0,1.0,,2.0,1.0,,2.0,,,,,,1.0,1.0,,2.0,2.0,,2.0,0.0,,2.0,,,,,,,1.0,6.0,,3.0,,,3.0,6.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,,3.0,,,,,5.0,1.0,1.0,14.0,3.0,1.0,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,18.0,,0.0,,,,1.0,5.0,,1.0,,26.0,,,,70.0,,,26.0,7.0,1.0,,63.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13814,312808.0,Cameron Carter-Vickers,Cameron,Carter-Vickers,1997-12-31,England,United States,20.0,D,Centre Central Defender,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,15257.0,Craig Cathcart,Craig,Cathcart,1989-02-06,Northern Ireland,Northern Ireland,15.0,D,Centre Central Defender,79,98.0,9.0,45.0,10.0,,24.0,143.0,,6.0,10.0,7.0,2.0,30.0,20.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,17.0,32.0,,3.0,,1.0,1.0,,,0.0,3.0,10.0,20.0,38.0,18.0,25.0,2.0,81.0,5.0,,6.0,6.0,,18.0,19.0,3.0,3.0,40.0,52.0,27.0,3.0,2.0,495.0,,,1.0,181.0,6.0,15.0,19.0,2.0,44.0,44.0,,18.0,14.0,3.0,47.0,1.0,,9.0,141.0,2.0,,111.0,21.0,38.0,2.0,,,52827.41748046875,27.0,74.0,28.0,,51.0,185.0,,2.0,1.0,2.0,8.0,,250.0,3.0,,,1.0,1.0,1.0,5.0,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,0.0,,,0.0,,,,,,,1.0,6.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,266361.0,Petr Cech,Petr,Cech,1982-05-20,Czech Republic,Czech Republic,1.0,G,Goalkeeper,79,432.0,29.0,98.0,50.0,,184.0,530.0,,1.0,15.0,34.0,,242.0,124.0,,,,,,,,,,,,,,,,,,,,,,330.0,,3.0,,,11.0,,,,6.0,2.0,21.0,44.0,2.0,95.0,,537.0,34.0,,48.0,46.0,,2.0,2.0,,,121.0,327.0,100.0,12.0,33.0,3040.0,,,,466.0,0.0,105.0,32.0,6.0,292.0,292.0,,45.0,2.0,3.0,153.0,,,23.0,335.0,,,487.0,41.0,44.0,3.0,,,166222.29370117188,95.0,324.0,199.0,,462.0,811.0,,,1.0,,1.0,,1227.0,,1.0,1.0,4.0,16.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,5.0,,,,,,,,,1.0,,,,,,1.0,,,,139.0,22.0,219.0,3.0,3.0,31.0,64.0,8.0,225.0,31.0,252.0,223.0,6.0,1.0,20.0,61.0,25.0,91.0,3.0,1.0,33.0,22.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11347,259558.0,Cédric Soares,Cédric Ricardo,Alves Soares,1991-08-31,Germany,Portugal,,D,Defender,79,392.0,61.0,571.0,19.0,8.0,77.0,935.0,2.0,62.0,33.0,32.0,10.0,221.0,167.0,7.0,16.0,20.0,,,2.0,3.0,2.0,7.0,2.0,,11.0,3.0,16.0,,19.0,,3.0,20.0,1.0,248.0,155.0,,73.0,4.0,9.0,7.0,81.0,52.0,21.0,11.0,115.0,110.0,82.0,38.0,243.0,16.0,524.0,32.0,,44.0,34.0,,38.0,80.0,24.0,24.0,452.0,233.0,97.0,14.0,31.0,2797.0,12.0,12.0,4.0,1248.0,8.0,20.0,489.0,157.0,552.0,552.0,4.0,107.0,44.0,73.0,51.0,15.0,,290.0,914.0,24.0,24.0,484.0,172.0,82.0,14.0,137.0,137.0,337712.7919921875,441.0,928.0,105.0,8.0,239.0,1275.0,2.0,23.0,3.0,,54.0,2.0,2140.0,27.0,34.0,34.0,19.0,7.0,7.0,34.0,28.0,28.0,1.0,310.0,,,7.0,,3.0,,,,,,,,,4.0,1.0,,1.0,1.0,4.0,1.0,,,,,1.0,,,6.0,,27.0,,,27.0,10.0,3.0,3.0,2.0,,,6.0,2.0,3.0,,1.0,,3.0,,,1.0,3.0,343.0,28.0,3.0,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,2.0,,,,,2.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,257772.0,Nacer Chadli,Nacer,Chadli,1989-08-02,Belgium,Belgium,11.0,M,Left/Centre/Right Attacking Midfielder,79,16.0,1.0,37.0,,,1.0,53.0,,2.0,1.0,5.0,1.0,26.0,13.0,,4.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,4.0,,2.0,1.0,1.0,4.0,,17.0,15.0,,5.0,1.0,3.0,,2.0,2.0,4.0,1.0,10.0,3.0,3.0,1.0,6.0,1.0,20.0,2.0,1.0,3.0,3.0,,1.0,5.0,,,16.0,4.0,2.0,3.0,1.0,216.0,1.0,1.0,2.0,66.0,,26.0,7.0,9.0,32.0,32.0,3.0,8.0,4.0,5.0,16.0,1.0,,21.0,51.0,,2.0,18.0,2.0,3.0,1.0,7.0,5.0,25833.79846191406,31.0,58.0,,,2.0,69.0,,4.0,3.0,3.0,1.0,,100.0,6.0,4.0,4.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,1.0,,,,3.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
4105,288996.0,Nathaniel Chalobah,Nathaniel,Chalobah,1994-12-12,Sierra Leone,England,12.0,M,Centre Defensive Midfielder,79,58.0,6.0,74.0,1.0,4.0,9.0,132.0,,5.0,11.0,6.0,3.0,44.0,22.0,5.0,7.0,1.0,,,1.0,1.0,,2.0,1.0,,4.0,2.0,6.0,1.0,9.0,,3.0,8.0,1.0,18.0,36.0,1.0,6.0,2.0,3.0,2.0,1.0,,4.0,2.0,20.0,33.0,6.0,6.0,41.0,3.0,79.0,5.0,,7.0,7.0,,6.0,17.0,6.0,6.0,29.0,29.0,16.0,2.0,1.0,447.0,1.0,,4.0,177.0,5.0,32.0,18.0,12.0,68.0,68.0,2.0,12.0,22.0,6.0,56.0,6.0,1.0,38.0,128.0,1.0,1.0,65.0,16.0,6.0,12.0,2.0,2.0,55773.30444335938,70.0,119.0,4.0,5.0,25.0,182.0,,12.0,2.0,1.0,9.0,1.0,259.0,10.0,5.0,5.0,7.0,2.0,7.0,6.0,,,1.0,,,4.0,1.0,1.0,1.0,,,,,2.0,,2.0,,2.0,2.0,,1.0,,1.0,3.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,3.0,1.0,,3.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,302348.0,Calum Chambers,Calum,Chambers,1995-01-20,England,England,16.0,D,Centre/Right Central Defender,79,303.0,15.0,198.0,3.0,,31.0,500.0,,30.0,28.0,12.0,5.0,79.0,46.0,8.0,2.0,2.0,,,2.0,1.0,2.0,2.0,1.0,,,1.0,2.0,,2.0,,2.0,5.0,,38.0,71.0,2.0,10.0,3.0,9.0,1.0,5.0,2.0,6.0,2.0,56.0,57.0,44.0,22.0,57.0,10.0,218.0,10.0,,14.0,14.0,,22.0,53.0,18.0,18.0,211.0,109.0,77.0,4.0,8.0,869.0,,2.0,3.0,586.0,11.0,34.0,103.0,21.0,128.0,128.0,2.0,43.0,26.0,10.0,133.0,4.0,,54.0,486.0,3.0,2.0,344.0,41.0,44.0,10.0,7.0,7.0,100603.80584716795,92.0,263.0,22.0,,65.0,600.0,,10.0,5.0,2.0,17.0,,784.0,15.0,9.0,9.0,5.0,6.0,7.0,10.0,1.0,1.0,,20.0,,6.0,,,,,,,,3.0,,3.0,,4.0,2.0,,1.0,,,,,,,,4.0,,2.0,,,3.0,,,3.0,,,,,1.0,,2.0,7.0,1.0,1.0,2.0,,,,,2.0,,21.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14632,302481.0,Harry Charsley,Harry,Charsley,1996-11-01,Ireland,Ireland,20.0,M,Centre Central Midfielder,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,181030.0,Chicharito,Javier,Hernández Balcázar,1988-06-01,Mexico,Mexico,14.0,F,Centre Striker,79,88.0,24.0,192.0,,34.0,19.0,274.0,,34.0,14.0,28.0,5.0,145.0,101.0,24.0,5.0,21.0,1.0,1.0,1.0,4.0,4.0,3.0,,,5.0,,5.0,,25.0,5.0,3.0,15.0,,96.0,48.0,3.0,17.0,1.0,11.0,,9.0,9.0,38.0,10.0,106.0,96.0,1.0,0.0,35.0,15.0,66.0,16.0,8.0,36.0,31.0,7.0,0.0,65.0,6.0,6.0,108.0,15.0,6.0,13.0,,1543.0,9.0,12.0,16.0,345.0,1.0,47.0,66.0,32.0,206.0,206.0,6.0,9.0,33.0,17.0,103.0,12.0,,110.0,247.0,5.0,21.0,101.0,36.0,1.0,33.0,18.0,18.0,168508.5476074219,166.0,290.0,1.0,39.0,25.0,373.0,1.0,29.0,7.0,12.0,11.0,4.0,629.0,60.0,40.0,40.0,49.0,5.0,22.0,7.0,6.0,6.0,8.0,2.0,,18.0,,,1.0,1.0,,2.0,4.0,4.0,4.0,10.0,8.0,5.0,8.0,1.0,1.0,,2.0,1.0,,,,,2.0,,6.0,1.0,6.0,,,,,5.0,,,,,2.0,1.0,,4.0,,5.0,2.0,,1.0,1.0,24.0,14.0,2.0,7.0,3.0,1.0,,1.0,2.0,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13491,194764.0,Ben Chilwell,Ben,Chilwell,1996-12-21,England,England,21.0,D,Left Full Back,79,293.0,26.0,390.0,6.0,4.0,27.0,666.0,,61.0,67.0,24.0,5.0,147.0,94.0,1.0,5.0,18.0,,,,4.0,0.0,1.0,2.0,,2.0,1.0,5.0,,2.0,,,2.0,,191.0,129.0,,77.0,2.0,17.0,4.0,55.0,28.0,18.0,8.0,129.0,156.0,62.0,33.0,145.0,13.0,358.0,20.0,,30.0,24.0,,33.0,132.0,28.0,28.0,79.0,126.0,61.0,8.0,14.0,1852.0,10.0,11.0,1.0,891.0,4.0,382.0,9.0,88.0,434.0,434.0,9.0,75.0,45.0,77.0,273.0,3.0,,202.0,656.0,27.0,21.0,353.0,58.0,62.0,52.0,84.0,83.0,222751.78393554688,314.0,632.0,45.0,4.0,91.0,901.0,3.0,6.0,3.0,4.0,36.0,,1554.0,18.0,41.0,41.0,23.0,8.0,31.0,26.0,17.0,17.0,9.0,169.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,2.0,,1.0,4.0,,9.0,,,9.0,6.0,2.0,2.0,1.0,1.0,,4.0,6.0,7.0,,2.0,,1.0,,,42.0,4.0,208.0,17.0,1.0,,,,,,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
